Datetime,Open,High,Low,Close,Volume,body_mid
2026-02-24 10:00:00+05:30,170.89,171.50,170.70,171.11,27557,171.00
2026-02-24 10:30:00+05:30,171.15,171.71,170.72,171.51,23095,171.33
2026-02-24 11:00:00+05:30,171.55,171.72,171.15,171.24,15971,171.40
2026-02-24 11:30:00+05:30,171.25,171.33,170.50,170.70,20260,170.98
2026-02-24 12:00:00+05:30,170.67,170.71,170.15,170.32,22277,170.50
2026-02-24 12:30:00+05:30,170.29,171.00,169.85,169.99,45474,170.14
2026-02-24 13:00:00+05:30,169.99,170.50,169.90,170.36,11815,170.18
2026-02-24 13:30:00+05:30,170.33,170.80,170.01,170.70,16984,170.52
2026-02-24 14:00:00+05:30,170.70,170.87,170.52,170.82,10132,170.76
2026-02-24 14:30:00+05:30,170.77,171.27,170.70,171.19,25369,170.98
2026-02-24 15:00:00+05:30,171.23,171.64,170.70,171.29,55570,171.26
2026-02-25 09:00:00+05:30,171.83,174.45,171.83,173.50,39533,172.67
2026-02-25 09:30:00+05:30,173.51,173.67,171.50,172.22,49667,172.86
2026-02-25 10:00:00+05:30,172.22,172.46,171.50,171.91,84706,172.06
2026-02-25 10:30:00+05:30,171.92,172.47,171.51,172.01,28619,171.96
2026-02-25 11:00:00+05:30,171.87,172.30,171.82,172.19,18878,172.03
2026-02-25 11:30:00+05:30,172.01,172.26,171.75,171.85,11510,171.93
2026-02-25 12:00:00+05:30,171.85,171.95,171.63,171.68,8245,171.76
2026-02-25 12:30:00+05:30,171.70,172.80,171.70,171.84,71380,171.77
2026-02-25 13:00:00+05:30,171.85,172.00,171.27,171.30,32480,171.58
2026-02-25 13:30:00+05:30,171.39,171.77,171.37,171.75,15934,171.57
2026-02-25 14:00:00+05:30,171.75,171.75,171.02,171.43,37194,171.59
2026-02-25 14:30:00+05:30,171.53,171.64,171.10,171.29,22201,171.41
2026-02-25 15:00:00+05:30,171.51,172.00,171.22,171.55,115800,171.53
2026-02-26 09:00:00+05:30,172.10,172.50,171.20,171.55,17034,171.82
2026-02-26 09:30:00+05:30,171.57,172.69,171.55,172.33,36270,171.95
2026-02-26 10:00:00+05:30,172.33,172.53,172.09,172.37,7162,172.35
2026-02-26 10:30:00+05:30,172.22,172.22,171.80,172.00,14847,172.11
2026-02-26 11:00:00+05:30,171.80,171.96,171.50,171.71,19751,171.76
2026-02-26 11:30:00+05:30,171.71,172.17,171.30,171.64,27209,171.68
2026-02-26 12:00:00+05:30,171.64,171.74,171.10,171.20,14268,171.42
2026-02-26 12:30:00+05:30,171.27,171.46,171.00,171.16,21947,171.22
2026-02-26 13:00:00+05:30,171.12,171.45,171.01,171.25,10774,171.18
2026-02-26 13:30:00+05:30,171.25,171.67,171.11,171.46,8920,171.36
2026-02-26 14:00:00+05:30,171.46,171.46,171.10,171.10,6950,171.28
2026-02-26 14:30:00+05:30,171.27,171.46,171.05,171.44,7535,171.36
2026-02-26 15:00:00+05:30,171.43,171.70,171.10,171.33,79651,171.38
2026-02-27 09:00:00+05:30,171.35,171.54,170.13,170.80,33814,171.08
2026-02-27 09:30:00+05:30,170.67,171.11,170.50,170.94,26256,170.80
2026-02-27 10:00:00+05:30,170.94,170.96,167.99,168.58,346236,169.76
2026-02-27 10:30:00+05:30,168.50,169.04,168.50,168.61,48142,168.56
2026-02-27 11:00:00+05:30,168.61,169.08,168.50,168.77,26182,168.69
2026-02-27 11:30:00+05:30,168.77,169.54,168.52,169.47,20651,169.12
2026-02-27 12:00:00+05:30,169.47,169.50,169.00,169.06,10881,169.26
2026-02-27 12:30:00+05:30,169.18,169.38,168.50,168.98,44490,169.08
2026-02-27 13:00:00+05:30,168.98,169.28,168.81,169.28,10795,169.13
2026-02-27 13:30:00+05:30,169.28,169.72,169.08,169.64,13132,169.46
2026-02-27 14:00:00+05:30,169.65,169.79,169.17,169.30,11959,169.48
2026-02-27 14:30:00+05:30,169.33,169.61,169.16,169.43,22658,169.38
2026-02-27 15:00:00+05:30,169.55,169.84,168.08,168.83,156556,169.19
2026-03-02 09:00:00+05:30,166.16,166.40,164.67,165.31,80791,165.74
2026-03-02 09:30:00+05:30,165.63,166.79,165.24,166.69,301536,166.16
2026-03-02 10:00:00+05:30,166.69,166.94,166.30,166.30,177556,166.50
2026-03-02 10:30:00+05:30,166.30,166.89,165.61,165.90,39187,166.10
2026-03-02 11:00:00+05:30,165.88,165.90,165.11,165.27,74331,165.58
2026-03-02 11:30:00+05:30,165.40,165.50,163.19,163.30,115568,164.35
2026-03-02 12:00:00+05:30,163.30,164.93,163.13,163.99,211496,163.65
2026-03-02 12:30:00+05:30,163.99,164.00,163.15,163.67,71972,163.83
2026-03-02 13:00:00+05:30,163.71,163.72,163.08,163.21,33121,163.46
2026-03-02 13:30:00+05:30,163.21,163.36,162.80,162.85,84514,163.03
2026-03-02 14:00:00+05:30,162.88,164.35,162.80,163.68,92894,163.28
2026-03-02 14:30:00+05:30,163.68,164.50,163.54,164.50,65234,164.09
2026-03-02 15:00:00+05:30,164.60,164.99,164.10,164.94,104544,164.77
2026-03-04 09:00:00+05:30,162.26,162.37,159.56,160.06,130635,161.16
2026-03-04 09:30:00+05:30,160.15,160.62,158.97,159.50,161371,159.82
2026-03-04 10:00:00+05:30,159.51,160.88,159.18,160.70,96978,160.10
2026-03-04 10:30:00+05:30,160.73,160.80,159.84,160.00,37890,160.36
2026-03-04 11:00:00+05:30,160.04,161.00,160.04,160.10,38951,160.07
2026-03-04 11:30:00+05:30,160.10,160.10,159.22,159.37,47941,159.74
2026-03-04 12:00:00+05:30,159.37,159.50,158.60,158.70,51278,159.04
2026-03-04 12:30:00+05:30,158.73,159.03,158.56,159.00,41785,158.86
2026-03-04 13:00:00+05:30,159.00,159.59,158.47,159.27,91746,159.14
2026-03-04 13:30:00+05:30,159.27,159.27,158.21,158.31,60628,158.79
2026-03-04 14:00:00+05:30,158.43,159.00,158.13,158.71,64309,158.57
2026-03-04 14:30:00+05:30,158.71,159.47,158.40,159.20,59323,158.95
2026-03-04 15:00:00+05:30,159.20,159.29,158.00,158.47,211391,158.83
2026-03-05 09:00:00+05:30,159.28,160.80,159.01,159.01,77275,159.14
2026-03-05 09:30:00+05:30,159.04,161.66,159.03,161.27,131297,160.16
2026-03-05 10:00:00+05:30,161.25,161.50,160.44,160.63,44095,160.94
2026-03-05 10:30:00+05:30,160.60,161.76,160.60,161.65,46846,161.12
2026-03-05 11:00:00+05:30,161.66,162.15,161.14,161.58,47042,161.62
2026-03-05 11:30:00+05:30,161.60,161.60,159.20,159.20,46229,160.40
2026-03-05 12:00:00+05:30,159.27,159.60,159.10,159.55,19414,159.41
2026-03-05 12:30:00+05:30,159.63,159.88,159.02,159.26,59031,159.44
2026-03-05 13:00:00+05:30,159.44,159.49,157.99,158.40,139182,158.92
2026-03-05 13:30:00+05:30,158.32,158.61,155.00,155.64,282827,156.98
2026-03-05 14:00:00+05:30,155.55,155.78,155.15,155.25,135405,155.40
2026-03-05 14:30:00+05:30,155.22,157.07,154.81,156.89,310202,156.06
2026-03-05 15:00:00+05:30,157.02,157.95,156.89,157.95,209864,157.49
2026-03-06 09:00:00+05:30,157.95,159.09,157.25,158.90,35976,158.43
2026-03-06 09:30:00+05:30,159.00,159.45,158.60,159.10,94492,159.05
2026-03-06 10:00:00+05:30,159.10,160.48,158.99,159.89,102489,159.50
2026-03-06 10:30:00+05:30,159.89,159.89,158.41,158.79,47551,159.34
2026-03-06 11:00:00+05:30,158.75,158.99,157.90,158.00,55310,158.38
2026-03-06 11:30:00+05:30,158.01,158.46,158.01,158.35,14027,158.18
2026-03-06 12:00:00+05:30,158.35,158.47,157.86,158.16,19093,158.26
2026-03-06 12:30:00+05:30,158.23,158.46,157.84,158.24,78808,158.24
2026-03-06 13:00:00+05:30,158.24,159.15,158.06,158.89,50856,158.56
2026-03-06 13:30:00+05:30,158.90,159.04,158.26,158.73,41655,158.82
2026-03-06 14:00:00+05:30,158.85,158.99,158.41,158.78,18280,158.82
2026-03-06 14:30:00+05:30,158.79,158.79,157.51,157.63,81584,158.21
2026-03-06 15:00:00+05:30,157.75,157.90,157.00,157.20,120291,157.48
2026-03-09 09:00:00+05:30,153.20,154.39,150.21,150.50,83970,151.85
2026-03-09 09:30:00+05:30,150.56,151.18,149.74,150.90,197946,150.73
2026-03-09 10:00:00+05:30,150.91,151.76,150.50,151.50,112442,151.20
2026-03-09 10:30:00+05:30,151.49,151.86,150.71,151.66,54022,151.57
2026-03-09 11:00:00+05:30,151.78,152.33,150.91,152.19,57000,151.99
2026-03-09 11:30:00+05:30,152.18,152.48,151.01,151.19,33644,151.68
2026-03-09 12:00:00+05:30,151.19,151.36,150.88,151.30,31268,151.24
2026-03-09 12:30:00+05:30,151.32,151.39,150.80,151.18,44717,151.25
2026-03-09 13:00:00+05:30,151.18,151.43,150.25,150.56,84838,150.87
2026-03-09 13:30:00+05:30,150.56,150.83,149.90,149.95,55394,150.26
2026-03-09 14:00:00+05:30,149.95,150.19,149.70,150.05,49223,150.00
2026-03-09 14:30:00+05:30,149.89,150.34,149.54,149.93,81749,149.91
2026-03-09 15:00:00+05:30,149.99,150.87,149.94,150.75,171147,150.37
2026-03-10 09:00:00+05:30,153.00,153.96,151.45,152.00,90662,152.50
2026-03-10 09:30:00+05:30,151.97,152.00,150.32,151.40,146670,151.68
2026-03-10 10:00:00+05:30,151.34,155.55,151.32,154.65,243021,153.00
2026-03-10 10:30:00+05:30,154.48,157.19,153.79,156.85,303566,155.66
2026-03-10 11:00:00+05:30,156.79,160.40,156.25,156.50,728013,156.64
2026-03-10 11:30:00+05:30,156.57,159.20,155.86,159.05,234032,157.81
2026-03-10 12:00:00+05:30,159.16,160.50,158.90,159.70,331202,159.43
2026-03-10 12:30:00+05:30,159.80,166.45,159.55,165.96,1631866,162.88
2026-03-10 13:00:00+05:30,165.90,165.91,161.70,161.78,796396,163.84
2026-03-10 13:30:00+05:30,161.86,163.00,161.03,161.66,238518,161.76
2026-03-10 14:00:00+05:30,161.66,162.88,161.21,161.86,192484,161.76
2026-03-10 14:30:00+05:30,162.08,164.85,162.02,163.48,885363,162.78
2026-03-10 15:00:00+05:30,163.56,163.83,162.43,162.59,475417,163.07
2026-03-11 09:00:00+05:30,163.12,164.39,162.27,162.82,93879,162.97
2026-03-11 09:30:00+05:30,162.82,165.31,162.13,164.98,285824,163.90
2026-03-11 10:00:00+05:30,164.87,165.90,163.50,163.50,235916,164.18
2026-03-11 10:30:00+05:30,163.50,163.79,162.36,162.64,64122,163.07
2026-03-11 11:00:00+05:30,162.83,163.47,162.30,162.84,61089,162.84
2026-03-11 11:30:00+05:30,162.84,163.18,162.55,162.90,93293,162.87
2026-03-11 12:00:00+05:30,162.78,163.19,162.15,162.39,29521,162.58
2026-03-11 12:30:00+05:30,162.25,162.68,162.12,162.31,31287,162.28
2026-03-11 13:00:00+05:30,162.40,163.00,161.78,162.56,74472,162.48
2026-03-11 13:30:00+05:30,162.50,162.76,162.00,162.34,35079,162.42
2026-03-11 14:00:00+05:30,162.34,163.31,161.90,162.90,127525,162.62
2026-03-11 14:30:00+05:30,162.89,162.89,161.64,161.64,80544,162.26
2026-03-11 15:00:00+05:30,161.76,161.95,160.10,160.40,209226,161.08
2026-03-12 09:00:00+05:30,158.88,158.98,156.25,158.91,76340,158.89
2026-03-12 09:30:00+05:30,158.66,158.90,157.70,158.72,71606,158.69
2026-03-12 10:00:00+05:30,158.71,158.75,156.66,157.39,78029,158.05
2026-03-12 10:30:00+05:30,157.38,159.20,157.30,159.06,77153,158.22
2026-03-12 11:00:00+05:30,159.25,160.30,158.88,159.63,135440,159.44
2026-03-12 11:30:00+05:30,159.50,161.52,159.30,160.85,97243,160.18
2026-03-12 12:00:00+05:30,160.47,160.47,157.93,158.78,407486,159.62
2026-03-12 12:30:00+05:30,158.79,160.07,158.00,159.42,120663,159.10
2026-03-12 13:00:00+05:30,159.43,159.85,158.00,159.82,226596,159.62
2026-03-12 13:30:00+05:30,159.80,160.80,159.15,159.23,69504,159.51
2026-03-12 14:00:00+05:30,159.24,160.00,159.05,159.67,46582,159.45
2026-03-12 14:30:00+05:30,159.67,160.20,158.66,159.20,55653,159.44
2026-03-12 15:00:00+05:30,159.31,159.97,159.05,159.48,147021,159.39
2026-03-13 09:00:00+05:30,159.64,163.77,159.64,163.77,196481,161.70
2026-03-13 09:30:00+05:30,163.45,163.45,158.26,158.40,310066,160.93
2026-03-13 10:00:00+05:30,158.42,158.63,156.76,157.57,115949,158.00
2026-03-13 10:30:00+05:30,157.57,157.91,156.85,157.22,79665,157.39
2026-03-13 11:00:00+05:30,157.30,157.91,156.43,157.91,67788,157.61
2026-03-13 11:30:00+05:30,157.91,158.50,157.62,157.86,55517,157.88
2026-03-13 12:00:00+05:30,157.95,157.95,156.46,156.66,41333,157.30
2026-03-13 12:30:00+05:30,156.60,156.67,155.70,155.90,86967,156.25
2026-03-13 13:00:00+05:30,155.85,156.37,155.66,156.37,39173,156.11
2026-03-13 13:30:00+05:30,156.25,156.25,154.90,155.00,444618,155.62
2026-03-13 14:00:00+05:30,155.01,156.41,155.00,156.03,46987,155.52
2026-03-13 14:30:00+05:30,156.22,157.05,156.20,156.67,82958,156.44
2026-03-13 15:00:00+05:30,156.50,156.70,155.63,156.11,136254,156.30
2026-03-16 09:00:00+05:30,156.39,156.39,152.33,153.50,107020,154.94
2026-03-16 09:30:00+05:30,153.70,154.55,153.08,153.83,110940,153.76
2026-03-16 10:00:00+05:30,153.73,154.45,151.95,152.05,103825,152.89
2026-03-16 10:30:00+05:30,152.53,152.54,150.60,151.81,72078,152.17
2026-03-16 11:00:00+05:30,151.95,152.70,151.15,152.17,38097,152.06
2026-03-16 11:30:00+05:30,152.17,152.73,151.95,152.05,55761,152.11
2026-03-16 12:00:00+05:30,152.24,152.80,151.29,151.80,66464,152.02
2026-03-16 12:30:00+05:30,151.80,152.21,151.10,151.40,33995,151.60
2026-03-16 13:00:00+05:30,151.40,151.86,151.05,151.40,71765,151.40
2026-03-16 13:30:00+05:30,151.43,152.11,151.22,151.64,31099,151.54
2026-03-16 14:00:00+05:30,151.74,152.84,151.50,152.75,44017,152.24
2026-03-16 14:30:00+05:30,152.75,158.09,152.75,156.39,368626,154.57
2026-03-16 15:00:00+05:30,156.42,156.42,153.71,154.40,244645,155.41
2026-03-17 09:00:00+05:30,155.81,156.31,153.60,156.05,115067,155.93
2026-03-17 09:30:00+05:30,156.10,156.10,154.59,155.62,64971,155.86
2026-03-17 10:00:00+05:30,155.70,156.65,155.36,155.36,59620,155.53
2026-03-17 10:30:00+05:30,155.62,156.70,155.02,156.60,69013,156.11
2026-03-17 11:00:00+05:30,156.60,157.08,155.40,155.50,79187,156.05
2026-03-17 11:30:00+05:30,155.53,157.19,155.52,156.38,45375,155.95
2026-03-17 12:00:00+05:30,156.37,156.90,155.94,156.60,42633,156.49
2026-03-17 12:30:00+05:30,156.54,157.59,156.33,157.39,71277,156.96
2026-03-17 13:00:00+05:30,157.40,157.50,156.96,157.20,14127,157.30
2026-03-17 13:30:00+05:30,157.22,157.91,156.71,157.11,41904,157.17
2026-03-17 14:00:00+05:30,157.10,157.38,156.64,156.88,29976,156.99
2026-03-17 14:30:00+05:30,156.89,157.20,156.25,157.10,53906,157.00
2026-03-17 15:00:00+05:30,157.15,157.39,156.26,156.83,107672,156.99
2026-03-18 09:00:00+05:30,158.06,158.78,157.47,158.50,59157,158.28
2026-03-18 09:30:00+05:30,158.47,161.00,158.31,160.01,258735,159.24
2026-03-18 10:00:00+05:30,159.96,160.25,159.09,159.82,63411,159.89
2026-03-18 10:30:00+05:30,159.89,160.53,159.65,160.50,42109,160.20
2026-03-18 11:00:00+05:30,160.40,160.60,160.28,160.49,36673,160.44
2026-03-18 11:30:00+05:30,160.40,160.75,160.30,160.68,30202,160.54
2026-03-18 12:00:00+05:30,160.68,161.09,160.21,160.87,77002,160.78
2026-03-18 12:30:00+05:30,160.87,161.54,160.57,161.20,54691,161.04
2026-03-18 13:00:00+05:30,161.21,161.88,161.16,161.50,27881,161.36
2026-03-18 13:30:00+05:30,161.50,161.70,161.21,161.57,33523,161.54
2026-03-18 14:00:00+05:30,161.57,162.40,161.34,162.23,62572,161.90
2026-03-18 14:30:00+05:30,162.23,162.24,161.02,161.27,50533,161.75
2026-03-18 15:00:00+05:30,161.34,161.37,160.25,160.84,139561,161.09
2026-03-19 09:00:00+05:30,157.85,160.00,157.72,159.60,84888,158.72
2026-03-19 09:30:00+05:30,159.60,159.76,158.56,158.81,60266,159.20
2026-03-19 10:00:00+05:30,158.71,159.04,158.11,158.43,51549,158.57
2026-03-19 10:30:00+05:30,158.47,158.74,158.00,158.01,39468,158.24
2026-03-19 11:00:00+05:30,158.02,158.14,157.52,157.67,38680,157.84
2026-03-19 11:30:00+05:30,157.72,158.30,157.72,157.94,17469,157.83
2026-03-19 12:00:00+05:30,157.94,158.11,157.72,157.94,31673,157.94
2026-03-19 12:30:00+05:30,157.73,158.19,157.05,157.40,62128,157.56
