Datetime,Open,High,Low,Close,Volume,body_mid
2026-03-12 12:00:00+05:30,1408.30,1409.80,1408.20,1409.70,88173,1409.00
2026-03-12 12:05:00+05:30,1409.60,1409.90,1407.10,1409.00,127366,1409.30
2026-03-12 12:10:00+05:30,1408.90,1409.90,1407.60,1409.90,115405,1409.40
2026-03-12 12:15:00+05:30,1409.90,1409.90,1407.40,1407.40,107296,1408.65
2026-03-12 12:20:00+05:30,1407.50,1409.70,1406.10,1407.80,113425,1407.65
2026-03-12 12:25:00+05:30,1407.60,1408.00,1406.10,1406.40,67471,1407.00
2026-03-12 12:30:00+05:30,1406.20,1406.20,1403.10,1405.30,290112,1405.75
2026-03-12 12:35:00+05:30,1404.70,1407.00,1404.30,1405.80,80351,1405.25
2026-03-12 12:40:00+05:30,1405.70,1406.90,1405.30,1406.00,49643,1405.85
2026-03-12 12:45:00+05:30,1405.70,1407.70,1405.70,1407.00,49531,1406.35
2026-03-12 12:50:00+05:30,1407.00,1407.20,1404.00,1405.10,109060,1406.05
2026-03-12 12:55:00+05:30,1405.10,1405.40,1403.50,1404.10,135097,1404.60
2026-03-12 13:00:00+05:30,1404.10,1404.60,1401.60,1403.30,195393,1403.70
2026-03-12 13:05:00+05:30,1403.10,1405.10,1400.00,1404.60,239781,1403.85
2026-03-12 13:10:00+05:30,1404.90,1408.50,1404.70,1407.20,116664,1406.05
2026-03-12 13:15:00+05:30,1407.20,1407.60,1405.10,1405.50,162139,1406.35
2026-03-12 13:20:00+05:30,1405.50,1407.80,1404.60,1407.50,96823,1406.50
2026-03-12 13:25:00+05:30,1407.50,1409.70,1406.60,1409.00,120653,1408.25
2026-03-12 13:30:00+05:30,1408.90,1409.80,1406.50,1408.90,216312,1408.90
2026-03-12 13:35:00+05:30,1409.00,1410.30,1408.60,1410.10,196741,1409.55
2026-03-12 13:40:00+05:30,1410.10,1410.20,1407.50,1408.40,114141,1409.25
2026-03-12 13:45:00+05:30,1408.60,1409.10,1405.40,1405.80,172302,1407.20
2026-03-12 13:50:00+05:30,1405.80,1406.70,1404.30,1405.80,153230,1405.80
2026-03-12 13:55:00+05:30,1405.70,1405.70,1404.00,1405.10,268539,1405.40
2026-03-12 14:00:00+05:30,1404.80,1406.90,1404.00,1406.90,116768,1405.85
2026-03-12 14:05:00+05:30,1406.90,1408.70,1403.80,1404.20,129371,1405.55
2026-03-12 14:10:00+05:30,1404.30,1405.20,1402.80,1404.30,331664,1404.30
2026-03-12 14:15:00+05:30,1404.20,1405.80,1403.30,1405.50,138172,1404.85
2026-03-12 14:20:00+05:30,1405.40,1405.60,1403.70,1404.40,229126,1404.90
2026-03-12 14:25:00+05:30,1404.40,1404.60,1401.50,1401.70,163739,1403.05
2026-03-12 14:30:00+05:30,1401.50,1403.20,1401.00,1402.60,261625,1402.05
2026-03-12 14:35:00+05:30,1402.50,1402.70,1400.80,1401.20,346987,1401.85
2026-03-12 14:40:00+05:30,1401.20,1401.50,1398.10,1399.40,410352,1400.30
2026-03-12 14:45:00+05:30,1399.30,1400.00,1398.30,1398.80,466307,1399.05
2026-03-12 14:50:00+05:30,1398.90,1398.90,1393.10,1395.50,816577,1397.20
2026-03-12 14:55:00+05:30,1395.20,1397.50,1394.50,1395.10,337650,1395.15
2026-03-12 15:00:00+05:30,1395.20,1396.70,1392.10,1396.60,1327403,1395.90
2026-03-12 15:05:00+05:30,1396.60,1396.70,1393.60,1395.40,1054738,1396.00
2026-03-12 15:10:00+05:30,1395.60,1396.40,1389.00,1390.70,1652670,1393.15
2026-03-12 15:15:00+05:30,1390.70,1394.90,1388.90,1393.20,1085648,1391.95
2026-03-12 15:20:00+05:30,1393.20,1393.20,1389.00,1390.10,1000256,1391.65
2026-03-12 15:25:00+05:30,1390.10,1390.60,1388.60,1390.00,421168,1390.05
2026-03-13 09:15:00+05:30,1386.70,1397.50,1384.20,1394.30,0,1390.50
2026-03-13 09:20:00+05:30,1393.80,1396.60,1391.00,1392.80,201134,1393.30
2026-03-13 09:25:00+05:30,1392.70,1396.00,1391.90,1395.60,153439,1394.15
2026-03-13 09:30:00+05:30,1395.60,1397.10,1394.00,1395.90,172155,1395.75
2026-03-13 09:35:00+05:30,1396.00,1396.80,1393.30,1395.80,159319,1395.90
2026-03-13 09:40:00+05:30,1396.20,1397.40,1391.50,1392.10,306674,1394.15
2026-03-13 09:45:00+05:30,1391.30,1398.00,1390.10,1397.90,561072,1394.60
2026-03-13 09:50:00+05:30,1397.80,1399.50,1392.60,1393.60,367354,1395.70
2026-03-13 09:55:00+05:30,1393.70,1394.50,1393.00,1393.80,119498,1393.75
2026-03-13 10:00:00+05:30,1393.80,1397.80,1392.00,1397.50,844868,1395.65
2026-03-13 10:05:00+05:30,1397.50,1397.80,1395.80,1396.50,113218,1397.00
2026-03-13 10:10:00+05:30,1396.60,1397.50,1394.30,1396.50,138492,1396.55
2026-03-13 10:15:00+05:30,1396.50,1396.70,1395.00,1396.00,86966,1396.25
2026-03-13 10:20:00+05:30,1396.00,1398.00,1395.10,1395.40,97329,1395.70
2026-03-13 10:25:00+05:30,1396.00,1399.20,1395.00,1399.20,349995,1397.60
2026-03-13 10:30:00+05:30,1399.40,1400.60,1394.00,1394.00,227244,1396.70
2026-03-13 10:35:00+05:30,1394.00,1397.00,1393.40,1397.00,202928,1395.50
2026-03-13 10:40:00+05:30,1397.00,1397.80,1394.10,1395.30,182483,1396.15
2026-03-13 10:45:00+05:30,1395.30,1395.80,1393.60,1394.90,389134,1395.10
2026-03-13 10:50:00+05:30,1394.90,1395.30,1394.00,1394.00,213899,1394.45
2026-03-13 10:55:00+05:30,1394.40,1395.10,1392.50,1395.10,100431,1394.75
2026-03-13 11:00:00+05:30,1395.00,1395.10,1393.20,1393.20,89649,1394.10
2026-03-13 11:05:00+05:30,1393.00,1395.00,1392.10,1392.90,251086,1392.95
2026-03-13 11:10:00+05:30,1392.90,1393.40,1391.00,1392.20,121459,1392.55
2026-03-13 11:15:00+05:30,1391.50,1392.10,1389.70,1390.80,112856,1391.15
2026-03-13 11:20:00+05:30,1390.70,1390.70,1387.10,1390.00,175842,1390.35
2026-03-13 11:25:00+05:30,1390.00,1392.50,1389.60,1392.00,79968,1391.00
2026-03-13 11:30:00+05:30,1392.10,1394.70,1389.60,1394.40,227009,1393.25
2026-03-13 11:35:00+05:30,1394.30,1395.20,1392.10,1395.00,115009,1394.65
2026-03-13 11:40:00+05:30,1394.60,1397.60,1394.30,1397.30,252687,1395.95
2026-03-13 11:45:00+05:30,1397.60,1397.80,1395.00,1397.70,153990,1397.65
2026-03-13 11:50:00+05:30,1398.40,1400.00,1397.00,1397.50,120279,1397.95
2026-03-13 11:55:00+05:30,1397.50,1397.50,1395.60,1395.80,48465,1396.65
2026-03-13 12:00:00+05:30,1396.30,1396.90,1395.80,1396.50,32858,1396.40
2026-03-13 12:05:00+05:30,1396.60,1396.60,1390.40,1391.00,86019,1393.80
2026-03-13 12:10:00+05:30,1391.00,1391.90,1389.40,1391.40,88813,1391.20
2026-03-13 12:15:00+05:30,1391.70,1392.00,1390.20,1390.50,123218,1391.10
2026-03-13 12:20:00+05:30,1390.90,1390.90,1387.30,1388.20,154263,1389.55
2026-03-13 12:25:00+05:30,1388.30,1391.10,1387.00,1387.40,360243,1387.85
2026-03-13 12:30:00+05:30,1387.40,1387.90,1384.80,1385.60,209725,1386.50
2026-03-13 12:35:00+05:30,1385.30,1385.50,1382.00,1383.00,117761,1384.15
2026-03-13 12:40:00+05:30,1383.30,1384.00,1380.20,1383.60,167743,1383.45
2026-03-13 12:45:00+05:30,1383.60,1385.50,1383.50,1385.20,229643,1384.40
2026-03-13 12:50:00+05:30,1385.20,1385.50,1381.50,1383.10,118035,1384.15
2026-03-13 12:55:00+05:30,1383.10,1384.10,1381.20,1382.20,142773,1382.65
2026-03-13 13:00:00+05:30,1382.20,1384.90,1382.10,1384.50,84301,1383.35
2026-03-13 13:05:00+05:30,1384.90,1385.00,1381.70,1382.30,154902,1383.60
2026-03-13 13:10:00+05:30,1382.40,1383.00,1380.30,1380.50,94989,1381.45
2026-03-13 13:15:00+05:30,1380.20,1382.40,1380.20,1380.20,123852,1380.20
2026-03-13 13:20:00+05:30,1380.50,1382.40,1378.60,1379.30,214115,1379.90
2026-03-13 13:25:00+05:30,1379.30,1384.00,1378.80,1383.90,113105,1381.60
2026-03-13 13:30:00+05:30,1383.90,1384.20,1381.00,1381.10,234404,1382.50
2026-03-13 13:35:00+05:30,1381.10,1381.50,1380.00,1381.00,119544,1381.05
2026-03-13 13:40:00+05:30,1381.10,1383.40,1380.70,1382.50,272195,1381.80
2026-03-13 13:45:00+05:30,1382.50,1384.80,1381.80,1384.10,454477,1383.30
2026-03-13 13:50:00+05:30,1384.20,1384.50,1380.20,1383.00,228294,1383.60
2026-03-13 13:55:00+05:30,1382.70,1384.40,1381.30,1382.40,156577,1382.55
2026-03-13 14:00:00+05:30,1382.50,1385.50,1382.40,1382.90,313604,1382.70
2026-03-13 14:05:00+05:30,1382.80,1385.80,1382.30,1385.20,428206,1384.00
2026-03-13 14:10:00+05:30,1385.20,1388.00,1384.20,1387.50,336293,1386.35
2026-03-13 14:15:00+05:30,1387.50,1387.70,1384.80,1387.70,178651,1387.60
2026-03-13 14:20:00+05:30,1387.90,1388.20,1385.40,1386.00,181133,1386.95
2026-03-13 14:25:00+05:30,1386.00,1387.50,1385.60,1385.60,236922,1385.80
2026-03-13 14:30:00+05:30,1386.10,1389.00,1386.10,1386.30,290629,1386.20
2026-03-13 14:35:00+05:30,1386.40,1388.20,1384.70,1384.90,366755,1385.65
2026-03-13 14:40:00+05:30,1384.70,1385.10,1383.40,1384.30,367077,1384.50
2026-03-13 14:45:00+05:30,1384.30,1385.60,1380.00,1381.70,434169,1383.00
2026-03-13 14:50:00+05:30,1381.70,1382.80,1379.50,1380.00,236260,1380.85
2026-03-13 14:55:00+05:30,1380.80,1382.10,1379.50,1381.60,208070,1381.20
2026-03-13 15:00:00+05:30,1381.70,1382.20,1378.70,1378.80,335079,1380.25
2026-03-13 15:05:00+05:30,1378.80,1380.90,1378.60,1379.90,371507,1379.35
2026-03-13 15:10:00+05:30,1380.00,1383.50,1379.70,1382.50,464744,1381.25
2026-03-13 15:15:00+05:30,1382.40,1382.90,1379.70,1379.90,451621,1381.15
2026-03-13 15:20:00+05:30,1379.90,1380.40,1379.00,1380.00,334732,1379.95
2026-03-13 15:25:00+05:30,1380.00,1382.20,1379.60,1382.10,237407,1381.05
2026-03-16 09:15:00+05:30,1380.60,1382.40,1373.70,1379.40,0,1380.00
2026-03-16 09:20:00+05:30,1379.40,1382.90,1377.00,1380.50,237981,1379.95
2026-03-16 09:25:00+05:30,1381.30,1384.60,1379.20,1382.00,179955,1381.65
2026-03-16 09:30:00+05:30,1382.00,1387.00,1381.90,1386.50,147859,1384.25
2026-03-16 09:35:00+05:30,1386.70,1389.20,1385.10,1385.50,309826,1386.10
2026-03-16 09:40:00+05:30,1385.80,1388.30,1383.70,1383.80,400848,1384.80
2026-03-16 09:45:00+05:30,1383.80,1384.80,1381.40,1383.10,163670,1383.45
2026-03-16 09:50:00+05:30,1383.00,1383.60,1380.20,1381.00,162416,1382.00
2026-03-16 09:55:00+05:30,1381.00,1381.40,1379.40,1379.50,285027,1380.25
2026-03-16 10:00:00+05:30,1380.10,1381.90,1377.50,1378.90,290388,1379.50
2026-03-16 10:05:00+05:30,1378.90,1379.50,1375.90,1376.10,150639,1377.50
2026-03-16 10:10:00+05:30,1376.10,1376.60,1370.30,1372.70,338891,1374.40
2026-03-16 10:15:00+05:30,1372.30,1372.30,1366.10,1366.60,269111,1369.45
2026-03-16 10:20:00+05:30,1366.60,1367.90,1363.80,1364.00,212928,1365.30
2026-03-16 10:25:00+05:30,1364.00,1366.80,1363.50,1366.20,128055,1365.10
2026-03-16 10:30:00+05:30,1366.50,1369.40,1366.50,1367.90,132642,1367.20
2026-03-16 10:35:00+05:30,1367.80,1373.00,1367.60,1372.40,288291,1370.10
2026-03-16 10:40:00+05:30,1372.40,1373.00,1371.70,1372.50,72238,1372.45
2026-03-16 10:45:00+05:30,1372.60,1373.40,1371.30,1372.20,96042,1372.40
2026-03-16 10:50:00+05:30,1372.30,1373.80,1370.60,1371.50,125373,1371.90
2026-03-16 10:55:00+05:30,1371.40,1375.50,1369.80,1375.50,175631,1373.45
2026-03-16 11:00:00+05:30,1375.40,1375.40,1373.20,1374.90,83977,1375.15
2026-03-16 11:05:00+05:30,1374.80,1375.00,1372.00,1375.00,76989,1374.90
2026-03-16 11:10:00+05:30,1375.20,1376.40,1374.60,1375.40,144156,1375.30
2026-03-16 11:15:00+05:30,1375.40,1378.80,1375.30,1378.80,86177,1377.10
2026-03-16 11:20:00+05:30,1378.30,1380.00,1377.00,1378.80,105793,1378.55
2026-03-16 11:25:00+05:30,1378.80,1380.50,1377.00,1378.00,109571,1378.40
2026-03-16 11:30:00+05:30,1377.80,1379.70,1377.00,1377.60,160603,1377.70
2026-03-16 11:35:00+05:30,1377.40,1379.00,1375.80,1376.50,156927,1376.95
2026-03-16 11:40:00+05:30,1376.50,1376.90,1372.10,1372.50,169723,1374.50
2026-03-16 11:45:00+05:30,1372.70,1374.90,1372.50,1374.10,189879,1373.40
2026-03-16 11:50:00+05:30,1374.10,1374.60,1373.50,1374.40,37132,1374.25
2026-03-16 11:55:00+05:30,1374.10,1375.00,1373.00,1373.00,125244,1373.55
2026-03-16 12:00:00+05:30,1373.10,1376.90,1373.00,1375.90,160784,1374.50
2026-03-16 12:05:00+05:30,1376.00,1377.10,1376.00,1376.70,67612,1376.35
2026-03-16 12:10:00+05:30,1376.60,1377.70,1375.50,1376.90,143401,1376.75
2026-03-16 12:15:00+05:30,1377.00,1378.60,1375.80,1378.60,197919,1377.80
2026-03-16 12:20:00+05:30,1378.60,1379.70,1378.10,1379.70,112946,1379.15
2026-03-16 12:25:00+05:30,1379.20,1379.90,1378.70,1379.20,109959,1379.20
2026-03-16 12:30:00+05:30,1379.20,1379.50,1376.10,1376.90,199987,1378.05
2026-03-16 12:35:00+05:30,1376.60,1379.70,1375.20,1379.70,209829,1378.15
2026-03-16 12:40:00+05:30,1379.70,1381.70,1379.50,1380.10,289353,1379.90
2026-03-16 12:45:00+05:30,1380.00,1380.10,1374.10,1374.30,336334,1377.15
2026-03-16 12:50:00+05:30,1374.30,1377.60,1373.30,1377.50,133491,1375.90
2026-03-16 12:55:00+05:30,1377.30,1378.40,1376.10,1378.40,210406,1377.85
2026-03-16 13:00:00+05:30,1378.40,1380.80,1376.80,1376.80,177425,1377.60
2026-03-16 13:05:00+05:30,1376.80,1378.50,1374.70,1377.80,245550,1377.30
2026-03-16 13:10:00+05:30,1377.80,1379.40,1377.00,1378.10,134842,1377.95
2026-03-16 13:15:00+05:30,1378.20,1381.60,1378.00,1380.60,303169,1379.40
2026-03-16 13:20:00+05:30,1380.60,1382.50,1379.60,1381.50,440074,1381.05
2026-03-16 13:25:00+05:30,1381.50,1382.70,1379.50,1380.00,318961,1380.75
2026-03-16 13:30:00+05:30,1379.30,1380.70,1376.50,1377.00,300201,1378.15
2026-03-16 13:35:00+05:30,1376.70,1377.30,1375.90,1376.30,431757,1376.50
2026-03-16 13:40:00+05:30,1376.30,1376.70,1375.50,1375.70,392193,1376.00
2026-03-16 13:45:00+05:30,1375.70,1378.40,1375.00,1377.20,201471,1376.45
2026-03-16 13:50:00+05:30,1377.10,1380.90,1377.10,1380.80,283912,1378.95
2026-03-16 13:55:00+05:30,1380.50,1381.90,1379.90,1381.50,291721,1381.00
2026-03-16 14:00:00+05:30,1381.50,1383.40,1380.50,1382.00,286835,1381.75
2026-03-16 14:05:00+05:30,1381.80,1384.40,1381.50,1384.20,331580,1383.00
2026-03-16 14:10:00+05:30,1384.10,1386.90,1383.60,1383.70,418113,1383.90
2026-03-16 14:15:00+05:30,1383.70,1387.20,1382.00,1387.20,246891,1385.45
2026-03-16 14:20:00+05:30,1387.30,1393.10,1387.00,1393.10,776462,1390.20
2026-03-16 14:25:00+05:30,1392.70,1395.00,1390.30,1390.60,938602,1391.65
2026-03-16 14:30:00+05:30,1391.00,1392.80,1389.70,1391.10,782961,1391.05
2026-03-16 14:35:00+05:30,1391.40,1392.50,1389.50,1392.30,643631,1391.85
2026-03-16 14:40:00+05:30,1392.40,1395.00,1391.40,1393.70,791673,1393.05
2026-03-16 14:45:00+05:30,1393.40,1394.30,1391.90,1393.40,714204,1393.40
2026-03-16 14:50:00+05:30,1393.60,1395.60,1392.50,1392.60,634652,1393.10
2026-03-16 14:55:00+05:30,1392.90,1393.70,1390.60,1392.70,592929,1392.80
2026-03-16 15:00:00+05:30,1393.20,1395.00,1391.40,1394.10,799325,1393.65
2026-03-16 15:05:00+05:30,1394.10,1397.30,1394.10,1395.10,654402,1394.60
2026-03-16 15:10:00+05:30,1395.30,1397.00,1394.50,1396.90,755137,1396.10
2026-03-16 15:15:00+05:30,1397.00,1397.10,1393.00,1393.90,709677,1395.45
2026-03-16 15:20:00+05:30,1393.90,1396.70,1393.20,1395.80,470679,1394.85
2026-03-16 15:25:00+05:30,1395.50,1396.00,1392.60,1395.00,237817,1395.25
2026-03-17 09:15:00+05:30,1398.90,1402.40,1395.10,1400.30,0,1399.60
2026-03-17 09:20:00+05:30,1399.50,1401.70,1397.00,1397.00,192561,1398.25
2026-03-17 09:25:00+05:30,1397.00,1399.60,1396.00,1398.20,166593,1397.60
2026-03-17 09:30:00+05:30,1398.40,1401.00,1398.10,1400.00,100861,1399.20
2026-03-17 09:35:00+05:30,1399.50,1401.80,1399.50,1401.00,100864,1400.25
2026-03-17 09:40:00+05:30,1400.70,1401.50,1396.30,1397.80,187625,1399.25
2026-03-17 09:45:00+05:30,1397.80,1401.00,1396.20,1400.60,153331,1399.20
2026-03-17 09:50:00+05:30,1400.80,1401.50,1398.00,1398.50,300924,1399.65
2026-03-17 09:55:00+05:30,1398.70,1399.90,1398.20,1398.80,146693,1398.75
2026-03-17 10:00:00+05:30,1398.80,1401.10,1398.50,1401.10,84886,1399.95
2026-03-17 10:05:00+05:30,1401.20,1403.20,1401.00,1402.70,185226,1401.95
2026-03-17 10:10:00+05:30,1402.40,1402.40,1399.80,1400.30,84071,1401.35
2026-03-17 10:15:00+05:30,1400.40,1401.30,1400.00,1400.00,42219,1400.20
2026-03-17 10:20:00+05:30,1400.10,1401.40,1399.40,1400.60,169297,1400.35
2026-03-17 10:25:00+05:30,1400.50,1402.00,1399.90,1400.90,66667,1400.70
2026-03-17 10:30:00+05:30,1400.50,1401.70,1398.50,1398.90,292196,1399.70
2026-03-17 10:35:00+05:30,1398.10,1399.00,1395.70,1399.00,190946,1398.55
2026-03-17 10:40:00+05:30,1399.40,1399.80,1398.00,1399.30,128975,1399.35
2026-03-17 10:45:00+05:30,1399.30,1401.00,1399.10,1400.90,82957,1400.10
2026-03-17 10:50:00+05:30,1401.50,1401.60,1398.90,1399.80,196768,1400.65
2026-03-17 10:55:00+05:30,1399.80,1400.60,1398.40,1399.30,83383,1399.55
2026-03-17 11:00:00+05:30,1399.50,1400.20,1398.60,1399.30,65137,1399.40
2026-03-17 11:05:00+05:30,1399.30,1400.00,1397.50,1398.80,127084,1399.05
2026-03-17 11:10:00+05:30,1399.00,1399.90,1397.20,1397.90,69616,1398.45
2026-03-17 11:15:00+05:30,1397.90,1399.00,1397.00,1397.00,286839,1397.45
2026-03-17 11:20:00+05:30,1397.10,1397.60,1394.30,1394.40,296114,1395.75
2026-03-17 11:25:00+05:30,1394.30,1394.90,1391.30,1392.00,175756,1393.15
2026-03-17 11:30:00+05:30,1392.30,1393.30,1391.10,1391.20,133425,1391.75
2026-03-17 11:35:00+05:30,1391.10,1392.20,1389.70,1390.10,197671,1390.60
2026-03-17 11:40:00+05:30,1390.10,1390.50,1388.70,1389.30,98415,1389.70
2026-03-17 11:45:00+05:30,1389.30,1390.90,1388.70,1389.90,81426,1389.60
2026-03-17 11:50:00+05:30,1389.90,1392.00,1389.60,1391.40,109658,1390.65
2026-03-17 11:55:00+05:30,1391.50,1392.90,1390.10,1392.30,95182,1391.90
2026-03-17 12:00:00+05:30,1392.80,1393.90,1391.70,1393.50,84278,1393.15
2026-03-17 12:05:00+05:30,1393.50,1395.10,1393.20,1395.00,63317,1394.25
2026-03-17 12:10:00+05:30,1394.80,1395.00,1393.20,1393.60,46256,1394.20
2026-03-17 12:15:00+05:30,1393.70,1393.70,1390.30,1390.40,121951,1392.05
2026-03-17 12:20:00+05:30,1391.00,1391.90,1390.00,1390.10,74063,1390.55
2026-03-17 12:25:00+05:30,1390.10,1391.00,1389.00,1389.90,56862,1390.00
2026-03-17 12:30:00+05:30,1389.90,1391.70,1388.20,1391.30,90058,1390.60
2026-03-17 12:35:00+05:30,1391.30,1392.60,1390.80,1392.00,57771,1391.65
2026-03-17 12:40:00+05:30,1391.90,1396.10,1391.00,1395.70,318673,1393.80
2026-03-17 12:45:00+05:30,1395.70,1398.90,1394.80,1398.90,327631,1397.30
2026-03-17 12:50:00+05:30,1398.90,1399.50,1396.70,1397.90,104902,1398.40
2026-03-17 12:55:00+05:30,1397.60,1399.10,1397.00,1398.80,92017,1398.20
2026-03-17 13:00:00+05:30,1398.60,1399.50,1397.10,1399.20,429431,1398.90
2026-03-17 13:05:00+05:30,1399.00,1399.80,1394.50,1399.40,649301,1399.20
2026-03-17 13:10:00+05:30,1399.20,1400.80,1398.60,1400.10,101773,1399.65
2026-03-17 13:15:00+05:30,1400.40,1401.50,1400.00,1400.70,106534,1400.55
2026-03-17 13:20:00+05:30,1400.90,1401.90,1399.50,1399.60,101539,1400.25
2026-03-17 13:25:00+05:30,1399.40,1400.80,1398.10,1399.70,184296,1399.55
2026-03-17 13:30:00+05:30,1399.40,1402.50,1399.40,1400.00,150572,1399.70
2026-03-17 13:35:00+05:30,1400.50,1400.80,1397.50,1398.00,114259,1399.25
2026-03-17 13:40:00+05:30,1398.20,1399.40,1397.10,1398.50,130539,1398.35
2026-03-17 13:45:00+05:30,1398.50,1400.50,1398.50,1400.50,87193,1399.50
2026-03-17 13:50:00+05:30,1400.50,1400.90,1398.60,1399.60,166718,1400.05
2026-03-17 13:55:00+05:30,1399.60,1400.00,1398.30,1399.00,81303,1399.30
2026-03-17 14:00:00+05:30,1398.80,1402.90,1398.70,1401.30,312401,1400.05
2026-03-17 14:05:00+05:30,1401.00,1401.80,1398.40,1400.40,240116,1400.70
2026-03-17 14:10:00+05:30,1400.40,1404.50,1400.40,1403.60,310599,1402.00
2026-03-17 14:15:00+05:30,1403.60,1405.90,1399.70,1401.40,783617,1402.50
2026-03-17 14:20:00+05:30,1401.40,1402.30,1400.00,1400.70,83980,1401.05
2026-03-17 14:25:00+05:30,1400.60,1401.20,1399.20,1400.30,123761,1400.45
2026-03-17 14:30:00+05:30,1400.30,1402.90,1400.30,1402.40,142075,1401.35
2026-03-17 14:35:00+05:30,1402.40,1402.60,1400.60,1400.70,92089,1401.55
2026-03-17 14:40:00+05:30,1400.90,1402.60,1400.50,1400.90,134672,1400.90
2026-03-17 14:45:00+05:30,1401.20,1401.40,1398.50,1400.40,238669,1400.80
2026-03-17 14:50:00+05:30,1400.40,1401.50,1399.30,1401.30,223137,1400.85
2026-03-17 14:55:00+05:30,1401.50,1405.10,1401.00,1405.00,533645,1403.25
2026-03-17 15:00:00+05:30,1404.70,1404.90,1396.20,1397.40,1714058,1401.05
2026-03-17 15:05:00+05:30,1397.40,1401.60,1397.20,1398.60,1186793,1398.00
2026-03-17 15:10:00+05:30,1398.60,1402.00,1395.70,1401.10,1264613,1399.85
2026-03-17 15:15:00+05:30,1401.10,1401.10,1392.30,1395.40,1667270,1398.25
2026-03-17 15:20:00+05:30,1395.30,1399.70,1393.90,1394.00,647797,1394.65
2026-03-17 15:25:00+05:30,1393.90,1394.90,1393.60,1394.80,248553,1394.35
2026-03-18 09:15:00+05:30,1397.60,1408.20,1397.60,1407.70,0,1402.65
2026-03-18 09:20:00+05:30,1407.70,1409.60,1403.50,1403.80,199918,1405.75
2026-03-18 09:25:00+05:30,1403.90,1407.40,1403.20,1406.50,244380,1405.20
2026-03-18 09:30:00+05:30,1406.50,1409.90,1406.00,1409.40,192158,1407.95
2026-03-18 09:35:00+05:30,1409.50,1409.70,1407.00,1407.50,87566,1408.50
2026-03-18 09:40:00+05:30,1407.50,1408.00,1406.20,1407.10,90173,1407.30
2026-03-18 09:45:00+05:30,1407.40,1410.00,1407.10,1410.00,144958,1408.70
2026-03-18 09:50:00+05:30,1409.90,1412.00,1409.80,1410.90,228460,1410.40
2026-03-18 09:55:00+05:30,1410.90,1410.90,1408.60,1409.30,187710,1410.10
2026-03-18 10:00:00+05:30,1409.60,1409.60,1407.20,1408.20,126513,1408.90
2026-03-18 10:05:00+05:30,1408.40,1408.50,1406.20,1406.60,70230,1407.50
2026-03-18 10:10:00+05:30,1406.60,1407.00,1405.50,1406.20,68269,1406.40
2026-03-18 10:15:00+05:30,1406.60,1408.50,1406.20,1408.10,53027,1407.35
2026-03-18 10:20:00+05:30,1408.50,1408.90,1407.10,1408.50,54774,1408.50
2026-03-18 10:25:00+05:30,1408.80,1409.50,1407.10,1408.00,140790,1408.40
2026-03-18 10:30:00+05:30,1408.10,1409.20,1407.30,1408.80,85779,1408.45
2026-03-18 10:35:00+05:30,1409.00,1409.60,1407.40,1407.40,83238,1408.20
2026-03-18 10:40:00+05:30,1407.70,1409.60,1407.60,1408.90,65705,1408.30
2026-03-18 10:45:00+05:30,1409.00,1410.60,1408.60,1409.90,134134,1409.45
2026-03-18 10:50:00+05:30,1410.00,1410.00,1408.20,1408.80,40911,1409.40
2026-03-18 10:55:00+05:30,1408.90,1409.80,1408.50,1409.00,48783,1408.95
2026-03-18 11:00:00+05:30,1409.00,1412.60,1408.90,1411.60,200404,1410.30
2026-03-18 11:05:00+05:30,1412.10,1412.30,1411.00,1411.80,75376,1411.95
2026-03-18 11:10:00+05:30,1411.80,1412.90,1409.90,1412.10,99156,1411.95
2026-03-18 11:15:00+05:30,1412.00,1412.00,1410.00,1410.60,58970,1411.30
2026-03-18 11:20:00+05:30,1410.70,1410.80,1409.70,1410.30,34498,1410.50
2026-03-18 11:25:00+05:30,1410.60,1410.70,1408.60,1410.10,76221,1410.35
2026-03-18 11:30:00+05:30,1410.10,1410.10,1408.70,1409.80,69097,1409.95
2026-03-18 11:35:00+05:30,1410.00,1410.40,1408.50,1410.00,64735,1410.00
2026-03-18 11:40:00+05:30,1410.10,1410.70,1409.50,1409.50,43488,1409.80
2026-03-18 11:45:00+05:30,1409.50,1409.90,1408.50,1408.50,38704,1409.00
2026-03-18 11:50:00+05:30,1408.80,1409.90,1408.70,1409.40,32389,1409.10
2026-03-18 11:55:00+05:30,1409.70,1409.80,1408.70,1409.00,42389,1409.35
2026-03-18 12:00:00+05:30,1409.20,1409.40,1407.30,1407.80,67123,1408.50
2026-03-18 12:05:00+05:30,1408.30,1408.50,1407.50,1407.80,77256,1408.05
2026-03-18 12:10:00+05:30,1407.80,1408.90,1407.50,1408.10,66643,1407.95
2026-03-18 12:15:00+05:30,1408.00,1408.70,1408.00,1408.10,38467,1408.05
2026-03-18 12:20:00+05:30,1408.50,1408.50,1406.20,1406.50,174425,1407.50
2026-03-18 12:25:00+05:30,1406.80,1407.00,1405.30,1405.30,140151,1406.05
2026-03-18 12:30:00+05:30,1405.90,1407.20,1405.50,1406.50,40641,1406.20
2026-03-18 12:35:00+05:30,1406.70,1407.00,1406.10,1406.80,39338,1406.75
2026-03-18 12:40:00+05:30,1406.80,1407.20,1406.00,1407.10,51607,1406.95
2026-03-18 12:45:00+05:30,1407.30,1408.60,1406.90,1408.60,60783,1407.95
